,time,Available_energy_sources
221,2017-01-10 05:00:00,"[{'vehicle_id': 29, 'energy': 98.455425163629}, {'vehicle_id': 30, 'energy': 92.16693461271822}]"
222,2017-01-10 06:00:00,"[{'vehicle_id': 29, 'energy': 100}, {'vehicle_id': 30, 'energy': 95.86693461271821}]"
223,2017-01-10 07:00:00,"[{'vehicle_id': 30, 'energy': 99.56693461271821}]"
224,2017-01-10 08:00:00,"[{'vehicle_id': 30, 'energy': 100}]"
225,2017-01-10 09:00:00,"[{'vehicle_id': 30, 'energy': 100}]"
226,2017-01-10 10:00:00,[]
227,2017-01-10 11:00:00,[]
228,2017-01-10 12:00:00,[]
229,2017-01-10 13:00:00,[]
230,2017-01-10 14:00:00,[]
231,2017-01-10 15:00:00,[]
232,2017-01-10 16:00:00,[]
233,2017-01-10 17:00:00,"[{'vehicle_id': 31, 'energy': 27.345493224657268}]"
234,2017-01-10 18:00:00,"[{'vehicle_id': 31, 'energy': 31.045493224657267}]"
235,2017-01-10 19:00:00,"[{'vehicle_id': 31, 'energy': 34.74549322465727}]"
236,2017-01-10 20:00:00,"[{'vehicle_id': 31, 'energy': 38.44549322465727}]"
237,2017-01-10 21:00:00,"[{'vehicle_id': 31, 'energy': 42.14549322465727}]"
238,2017-01-10 22:00:00,"[{'vehicle_id': 31, 'energy': 45.84549322465727}]"
239,2017-01-10 23:00:00,[]
240,2017-01-11 00:00:00,[]
241,2017-01-11 01:00:00,[]
242,2017-01-11 02:00:00,"[{'vehicle_id': 32, 'energy': 15.979081869120067}]"
243,2017-01-11 03:00:00,"[{'vehicle_id': 32, 'energy': 19.67908186912007}]"
244,2017-01-11 04:00:00,"[{'vehicle_id': 32, 'energy': 23.379081869120068}]"
245,2017-01-11 05:00:00,"[{'vehicle_id': 32, 'energy': 27.079081869120067}]"
246,2017-01-11 06:00:00,"[{'vehicle_id': 32, 'energy': 30.77908186912007}]"
247,2017-01-11 07:00:00,"[{'vehicle_id': 32, 'energy': 34.479081869120066}]"
248,2017-01-11 08:00:00,"[{'vehicle_id': 32, 'energy': 38.17908186912007}]"
249,2017-01-11 09:00:00,"[{'vehicle_id': 32, 'energy': 41.87908186912007}]"
250,2017-01-11 10:00:00,"[{'vehicle_id': 32, 'energy': 45.57908186912007}]"
251,2017-01-11 11:00:00,[]
252,2017-01-11 12:00:00,[]
253,2017-01-11 13:00:00,[]
254,2017-01-11 14:00:00,[]
255,2017-01-11 15:00:00,[]
256,2017-01-11 16:00:00,[]
257,2017-01-11 17:00:00,[]
258,2017-01-11 18:00:00,[]
259,2017-01-11 19:00:00,[]
260,2017-01-11 20:00:00,[]
261,2017-01-11 21:00:00,[]
262,2017-01-11 22:00:00,[]
263,2017-01-11 23:00:00,[]
264,2017-01-12 00:00:00,[]
265,2017-01-12 01:00:00,[]
266,2017-01-12 02:00:00,[]
267,2017-01-12 03:00:00,[]
268,2017-01-12 04:00:00,[]
269,2017-01-12 05:00:00,[]
270,2017-01-12 06:00:00,[]
271,2017-01-12 07:00:00,[]
272,2017-01-12 08:00:00,[]
273,2017-01-12 09:00:00,[]
274,2017-01-12 10:00:00,[]
275,2017-01-12 11:00:00,[]
276,2017-01-12 12:00:00,[]
277,2017-01-12 13:00:00,[]
278,2017-01-12 14:00:00,[]
279,2017-01-12 15:00:00,[]
280,2017-01-12 16:00:00,[]
281,2017-01-12 17:00:00,[]
282,2017-01-12 18:00:00,[]
283,2017-01-12 19:00:00,[]
284,2017-01-12 20:00:00,[]
285,2017-01-12 21:00:00,[]
286,2017-01-12 22:00:00,[]
287,2017-01-12 23:00:00,[]
288,2017-01-13 00:00:00,[]
289,2017-01-13 01:00:00,[]
290,2017-01-13 02:00:00,[]
291,2017-01-13 03:00:00,[]
292,2017-01-13 04:00:00,[]
293,2017-01-13 05:00:00,[]
294,2017-01-13 06:00:00,[]
295,2017-01-13 07:00:00,[]
296,2017-01-13 08:00:00,[]
297,2017-01-13 09:00:00,[]
298,2017-01-13 10:00:00,[]
299,2017-01-13 11:00:00,[]
300,2017-01-13 12:00:00,"[{'vehicle_id': 33, 'energy': 35.20480355040495}]"
301,2017-01-13 13:00:00,"[{'vehicle_id': 33, 'energy': 38.90480355040495}]"
302,2017-01-13 14:00:00,"[{'vehicle_id': 33, 'energy': 42.604803550404945}]"
303,2017-01-13 15:00:00,"[{'vehicle_id': 33, 'energy': 46.30480355040495}]"
304,2017-01-13 16:00:00,"[{'vehicle_id': 33, 'energy': 50.004803550404944}]"
305,2017-01-13 17:00:00,"[{'vehicle_id': 33, 'energy': 53.70480355040495}]"
306,2017-01-13 18:00:00,"[{'vehicle_id': 33, 'energy': 57.40480355040495}]"
307,2017-01-13 19:00:00,"[{'vehicle_id': 33, 'energy': 61.10480355040495}]"
308,2017-01-13 20:00:00,"[{'vehicle_id': 33, 'energy': 64.80480355040496}]"
309,2017-01-13 21:00:00,[]
310,2017-01-13 22:00:00,[]
311,2017-01-13 23:00:00,[]
312,2017-01-14 00:00:00,[]
313,2017-01-14 01:00:00,[]
314,2017-01-14 02:00:00,[]
315,2017-01-14 03:00:00,[]
316,2017-01-14 04:00:00,[]
317,2017-01-14 05:00:00,[]
318,2017-01-14 06:00:00,[]
319,2017-01-14 07:00:00,[]
320,2017-01-14 08:00:00,[]
321,2017-01-14 09:00:00,[]
322,2017-01-14 10:00:00,[]
323,2017-01-14 11:00:00,[]
324,2017-01-14 12:00:00,[]
325,2017-01-14 13:00:00,[]
326,2017-01-14 14:00:00,[]
327,2017-01-14 15:00:00,[]
328,2017-01-14 16:00:00,[]
329,2017-01-14 17:00:00,[]
330,2017-01-14 18:00:00,[]
331,2017-01-14 19:00:00,[]
332,2017-01-14 20:00:00,[]
333,2017-01-14 21:00:00,[]
334,2017-01-14 22:00:00,[]
335,2017-01-14 23:00:00,[]
336,2017-01-15 00:00:00,[]
337,2017-01-15 01:00:00,[]
338,2017-01-15 02:00:00,[]
339,2017-01-15 03:00:00,[]
340,2017-01-15 04:00:00,[]
341,2017-01-15 05:00:00,[]
342,2017-01-15 06:00:00,[]
343,2017-01-15 07:00:00,[]
344,2017-01-15 08:00:00,[]
345,2017-01-15 09:00:00,[]
346,2017-01-15 10:00:00,[]
347,2017-01-15 11:00:00,[]
348,2017-01-15 12:00:00,[]
349,2017-01-15 13:00:00,"[{'vehicle_id': 34, 'energy': 32.82903880863632}]"
350,2017-01-15 14:00:00,"[{'vehicle_id': 34, 'energy': 36.52903880863632}]"
351,2017-01-15 15:00:00,"[{'vehicle_id': 34, 'energy': 40.22903880863632}]"
352,2017-01-15 16:00:00,"[{'vehicle_id': 34, 'energy': 43.92903880863632}]"
353,2017-01-15 17:00:00,"[{'vehicle_id': 34, 'energy': 47.629038808636324}, {'vehicle_id': 35, 'energy': 44.83030142324487}]"
354,2017-01-15 18:00:00,"[{'vehicle_id': 34, 'energy': 51.32903880863632}, {'vehicle_id': 35, 'energy': 48.53030142324487}]"
355,2017-01-15 19:00:00,"[{'vehicle_id': 34, 'energy': 55.02903880863632}, {'vehicle_id': 35, 'energy': 52.23030142324487}]"
356,2017-01-15 20:00:00,"[{'vehicle_id': 34, 'energy': 58.72903880863632}, {'vehicle_id': 35, 'energy': 55.93030142324487}, {'vehicle_id': 36, 'energy': 45.989541746284424}]"
357,2017-01-15 21:00:00,"[{'vehicle_id': 34, 'energy': 62.42903880863632}, {'vehicle_id': 35, 'energy': 59.63030142324487}, {'vehicle_id': 36, 'energy': 49.689541746284426}]"
358,2017-01-15 22:00:00,"[{'vehicle_id': 34, 'energy': 66.12903880863632}, {'vehicle_id': 35, 'energy': 63.33030142324487}, {'vehicle_id': 36, 'energy': 53.38954174628442}]"
359,2017-01-15 23:00:00,"[{'vehicle_id': 34, 'energy': 69.82903880863631}, {'vehicle_id': 35, 'energy': 67.03030142324488}, {'vehicle_id': 36, 'energy': 57.089541746284425}]"
360,2017-01-16 00:00:00,"[{'vehicle_id': 34, 'energy': 73.52903880863633}, {'vehicle_id': 35, 'energy': 70.73030142324487}, {'vehicle_id': 36, 'energy': 60.78954174628443}]"
361,2017-01-16 01:00:00,"[{'vehicle_id': 34, 'energy': 77.22903880863632}, {'vehicle_id': 35, 'energy': 74.43030142324487}, {'vehicle_id': 36, 'energy': 64.48954174628443}]"
362,2017-01-16 02:00:00,"[{'vehicle_id': 34, 'energy': 80.92903880863632}, {'vehicle_id': 35, 'energy': 78.13030142324487}, {'vehicle_id': 36, 'energy': 68.18954174628442}]"
363,2017-01-16 03:00:00,"[{'vehicle_id': 35, 'energy': 81.83030142324486}, {'vehicle_id': 36, 'energy': 71.88954174628442}]"
364,2017-01-16 04:00:00,"[{'vehicle_id': 35, 'energy': 85.53030142324488}, {'vehicle_id': 36, 'energy': 75.58954174628443}]"
365,2017-01-16 05:00:00,"[{'vehicle_id': 36, 'energy': 79.28954174628443}]"
366,2017-01-16 06:00:00,"[{'vehicle_id': 36, 'energy': 82.98954174628443}]"
367,2017-01-16 07:00:00,"[{'vehicle_id': 36, 'energy': 86.68954174628442}]"
368,2017-01-16 08:00:00,"[{'vehicle_id': 36, 'energy': 90.38954174628444}]"
369,2017-01-16 09:00:00,"[{'vehicle_id': 36, 'energy': 94.08954174628443}]"
370,2017-01-16 10:00:00,[]
371,2017-01-16 11:00:00,[]
372,2017-01-16 12:00:00,[]
373,2017-01-16 13:00:00,[]
374,2017-01-16 14:00:00,[]
375,2017-01-16 15:00:00,[]
376,2017-01-16 16:00:00,[]
377,2017-01-16 17:00:00,[]
378,2017-01-16 18:00:00,[]
379,2017-01-16 19:00:00,[]
380,2017-01-16 20:00:00,[]
381,2017-01-16 21:00:00,[]
382,2017-01-16 22:00:00,[]
383,2017-01-16 23:00:00,[]
384,2017-01-17 00:00:00,[]
385,2017-01-17 01:00:00,[]
386,2017-01-17 02:00:00,[]
387,2017-01-17 03:00:00,[]
388,2017-01-17 04:00:00,[]
389,2017-01-17 05:00:00,[]
390,2017-01-17 06:00:00,[]
391,2017-01-17 07:00:00,[]
392,2017-01-17 08:00:00,"[{'vehicle_id': 37, 'energy': 45.99484654040677}]"
393,2017-01-17 09:00:00,"[{'vehicle_id': 37, 'energy': 49.69484654040677}]"
394,2017-01-17 10:00:00,"[{'vehicle_id': 37, 'energy': 53.39484654040677}]"
395,2017-01-17 11:00:00,"[{'vehicle_id': 37, 'energy': 57.09484654040677}, {'vehicle_id': 38, 'energy': 50.87907300903003}]"
396,2017-01-17 12:00:00,"[{'vehicle_id': 37, 'energy': 60.794846540406766}, {'vehicle_id': 38, 'energy': 54.57907300903003}]"
397,2017-01-17 13:00:00,"[{'vehicle_id': 37, 'energy': 64.49484654040677}, {'vehicle_id': 38, 'energy': 58.27907300903003}, {'vehicle_id': 39, 'energy': 46.27956003000889}]"
398,2017-01-17 14:00:00,"[{'vehicle_id': 37, 'energy': 68.19484654040677}, {'vehicle_id': 38, 'energy': 61.97907300903003}, {'vehicle_id': 39, 'energy': 49.97956003000889}]"
399,2017-01-17 15:00:00,"[{'vehicle_id': 37, 'energy': 71.89484654040677}, {'vehicle_id': 38, 'energy': 65.67907300903003}, {'vehicle_id': 39, 'energy': 53.679560030008886}]"
400,2017-01-17 16:00:00,"[{'vehicle_id': 37, 'energy': 75.59484654040676}, {'vehicle_id': 38, 'energy': 69.37907300903004}, {'vehicle_id': 39, 'energy': 57.37956003000889}]"
401,2017-01-17 17:00:00,"[{'vehicle_id': 37, 'energy': 79.29484654040678}, {'vehicle_id': 38, 'energy': 73.07907300903003}, {'vehicle_id': 39, 'energy': 61.07956003000889}]"
402,2017-01-17 18:00:00,"[{'vehicle_id': 37, 'energy': 82.99484654040677}, {'vehicle_id': 38, 'energy': 76.77907300903003}, {'vehicle_id': 39, 'energy': 64.7795600300089}]"
403,2017-01-17 19:00:00,"[{'vehicle_id': 37, 'energy': 86.69484654040677}, {'vehicle_id': 38, 'energy': 80.47907300903003}, {'vehicle_id': 39, 'energy': 68.47956003000888}]"
404,2017-01-17 20:00:00,"[{'vehicle_id': 37, 'energy': 90.39484654040677}, {'vehicle_id': 38, 'energy': 84.17907300903003}, {'vehicle_id': 39, 'energy': 72.17956003000889}]"
405,2017-01-17 21:00:00,"[{'vehicle_id': 37, 'energy': 94.09484654040676}, {'vehicle_id': 39, 'energy': 75.87956003000889}]"
406,2017-01-17 22:00:00,"[{'vehicle_id': 37, 'energy': 97.79484654040678}, {'vehicle_id': 39, 'energy': 79.57956003000889}]"
407,2017-01-17 23:00:00,"[{'vehicle_id': 37, 'energy': 100}, {'vehicle_id': 39, 'energy': 83.2795600300089}]"
408,2017-01-18 00:00:00,"[{'vehicle_id': 39, 'energy': 86.97956003000888}]"
409,2017-01-18 01:00:00,"[{'vehicle_id': 39, 'energy': 90.6795600300089}]"
410,2017-01-18 02:00:00,"[{'vehicle_id': 39, 'energy': 94.37956003000889}]"
411,2017-01-18 03:00:00,"[{'vehicle_id': 39, 'energy': 98.07956003000889}]"
412,2017-01-18 04:00:00,[]
413,2017-01-18 05:00:00,[]
414,2017-01-18 06:00:00,[]
415,2017-01-18 07:00:00,"[{'vehicle_id': 40, 'energy': 36.725484150461945}]"
416,2017-01-18 08:00:00,"[{'vehicle_id': 40, 'energy': 40.42548415046195}]"
417,2017-01-18 09:00:00,"[{'vehicle_id': 40, 'energy': 44.12548415046194}]"
418,2017-01-18 10:00:00,"[{'vehicle_id': 40, 'energy': 47.825484150461946}, {'vehicle_id': 41, 'energy': 59.63925437788738}]"
419,2017-01-18 11:00:00,"[{'vehicle_id': 40, 'energy': 51.52548415046195}, {'vehicle_id': 41, 'energy': 63.339254377887386}]"
420,2017-01-18 12:00:00,"[{'vehicle_id': 40, 'energy': 55.225484150461945}, {'vehicle_id': 41, 'energy': 67.03925437788739}]"
421,2017-01-18 13:00:00,"[{'vehicle_id': 40, 'energy': 58.92548415046195}, {'vehicle_id': 41, 'energy': 70.73925437788739}]"
422,2017-01-18 14:00:00,"[{'vehicle_id': 40, 'energy': 62.62548415046194}, {'vehicle_id': 41, 'energy': 74.43925437788738}]"
423,2017-01-18 15:00:00,"[{'vehicle_id': 40, 'energy': 66.32548415046195}, {'vehicle_id': 41, 'energy': 78.13925437788738}, {'vehicle_id': 42, 'energy': 39.441888689407115}, {'vehicle_id': 43, 'energy': 35.64185918520061}]"
424,2017-01-18 16:00:00,"[{'vehicle_id': 40, 'energy': 70.02548415046195}, {'vehicle_id': 41, 'energy': 81.83925437788739}, {'vehicle_id': 42, 'energy': 43.14188868940712}, {'vehicle_id': 43, 'energy': 39.34185918520061}]"
425,2017-01-18 17:00:00,"[{'vehicle_id': 41, 'energy': 85.53925437788739}, {'vehicle_id': 42, 'energy': 46.841888689407114}, {'vehicle_id': 43, 'energy': 43.04185918520061}]"
426,2017-01-18 18:00:00,"[{'vehicle_id': 41, 'energy': 89.23925437788739}, {'vehicle_id': 42, 'energy': 50.541888689407116}, {'vehicle_id': 43, 'energy': 46.74185918520061}]"
427,2017-01-18 19:00:00,"[{'vehicle_id': 41, 'energy': 92.93925437788738}, {'vehicle_id': 42, 'energy': 54.24188868940712}, {'vehicle_id': 43, 'energy': 50.44185918520061}]"
428,2017-01-18 20:00:00,"[{'vehicle_id': 41, 'energy': 96.63925437788738}, {'vehicle_id': 42, 'energy': 57.941888689407115}, {'vehicle_id': 43, 'energy': 54.14185918520061}]"
429,2017-01-18 21:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 61.64188868940712}, {'vehicle_id': 43, 'energy': 57.84185918520061}]"
430,2017-01-18 22:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 65.34188868940711}, {'vehicle_id': 43, 'energy': 61.54185918520061}]"
431,2017-01-18 23:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 69.04188868940712}, {'vehicle_id': 43, 'energy': 65.24185918520061}]"
432,2017-01-19 00:00:00,"[{'vehicle_id': 41, 'energy': 100}, {'vehicle_id': 42, 'energy': 72.74188868940712}, {'vehicle_id': 43, 'energy': 68.94185918520061}]"
433,2017-01-19 01:00:00,"[{'vehicle_id': 42, 'energy': 76.44188868940711}, {'vehicle_id': 43, 'energy': 72.64185918520062}]"
434,2017-01-19 02:00:00,"[{'vehicle_id': 42, 'energy': 80.14188868940712}]"
435,2017-01-19 03:00:00,[]
436,2017-01-19 04:00:00,[]
437,2017-01-19 05:00:00,"[{'vehicle_id': 44, 'energy': 30.390847434379975}]"
438,2017-01-19 06:00:00,"[{'vehicle_id': 44, 'energy': 34.090847434379974}]"
439,2017-01-19 07:00:00,"[{'vehicle_id': 44, 'energy': 37.79084743437998}]"
440,2017-01-19 08:00:00,"[{'vehicle_id': 44, 'energy': 41.49084743437997}]"
441,2017-01-19 09:00:00,"[{'vehicle_id': 44, 'energy': 45.190847434379975}, {'vehicle_id': 45, 'energy': 45.211211945230424}]"
442,2017-01-19 10:00:00,"[{'vehicle_id': 44, 'energy': 48.89084743437998}, {'vehicle_id': 45, 'energy': 48.91121194523043}]"
443,2017-01-19 11:00:00,"[{'vehicle_id': 44, 'energy': 52.59084743437998}, {'vehicle_id': 45, 'energy': 52.61121194523042}, {'vehicle_id': 46, 'energy': 32.94318188433999}]"
444,2017-01-19 12:00:00,"[{'vehicle_id': 44, 'energy': 56.29084743437998}, {'vehicle_id': 45, 'energy': 56.311211945230426}, {'vehicle_id': 46, 'energy': 36.643181884339995}]"
445,2017-01-19 13:00:00,"[{'vehicle_id': 44, 'energy': 59.99084743437997}, {'vehicle_id': 45, 'energy': 60.01121194523043}, {'vehicle_id': 46, 'energy': 40.34318188433999}]"
446,2017-01-19 14:00:00,"[{'vehicle_id': 44, 'energy': 63.690847434379975}, {'vehicle_id': 45, 'energy': 63.711211945230424}, {'vehicle_id': 46, 'energy': 44.043181884339994}]"
447,2017-01-19 15:00:00,"[{'vehicle_id': 44, 'energy': 67.39084743437998}, {'vehicle_id': 45, 'energy': 67.41121194523043}, {'vehicle_id': 46, 'energy': 47.74318188433999}]"
448,2017-01-19 16:00:00,"[{'vehicle_id': 44, 'energy': 71.09084743437998}, {'vehicle_id': 45, 'energy': 71.11121194523042}, {'vehicle_id': 46, 'energy': 51.44318188433999}]"
449,2017-01-19 17:00:00,"[{'vehicle_id': 45, 'energy': 74.81121194523043}, {'vehicle_id': 46, 'energy': 55.143181884339995}]"
450,2017-01-19 18:00:00,"[{'vehicle_id': 45, 'energy': 78.51121194523043}, {'vehicle_id': 46, 'energy': 58.84318188434}]"
451,2017-01-19 19:00:00,"[{'vehicle_id': 45, 'energy': 82.21121194523042}, {'vehicle_id': 46, 'energy': 62.543181884339994}]"
452,2017-01-19 20:00:00,"[{'vehicle_id': 45, 'energy': 85.91121194523043}, {'vehicle_id': 46, 'energy': 66.24318188434}]"
453,2017-01-19 21:00:00,"[{'vehicle_id': 45, 'energy': 89.61121194523042}, {'vehicle_id': 46, 'energy': 69.94318188433999}]"
454,2017-01-19 22:00:00,"[{'vehicle_id': 46, 'energy': 73.64318188434}]"
455,2017-01-19 23:00:00,"[{'vehicle_id': 46, 'energy': 77.34318188434}]"
456,2017-01-20 00:00:00,"[{'vehicle_id': 46, 'energy': 81.04318188433999}]"
457,2017-01-20 01:00:00,"[{'vehicle_id': 46, 'energy': 84.74318188434}]"
458,2017-01-20 02:00:00,"[{'vehicle_id': 46, 'energy': 88.44318188433999}]"
459,2017-01-20 03:00:00,"[{'vehicle_id': 46, 'energy': 92.14318188434}]"
460,2017-01-20 04:00:00,[]
461,2017-01-20 05:00:00,[]
462,2017-01-20 06:00:00,"[{'vehicle_id': 47, 'energy': 31.531210140931016}]"
463,2017-01-20 07:00:00,"[{'vehicle_id': 47, 'energy': 35.23121014093102}]"
464,2017-01-20 08:00:00,"[{'vehicle_id': 47, 'energy': 38.931210140931015}]"
465,2017-01-20 09:00:00,"[{'vehicle_id': 47, 'energy': 42.63121014093102}]"
466,2017-01-20 10:00:00,"[{'vehicle_id': 47, 'energy': 46.33121014093102}]"
467,2017-01-20 11:00:00,"[{'vehicle_id': 47, 'energy': 50.031210140931016}, {'vehicle_id': 48, 'energy': 38.385374984937435}, {'vehicle_id': 49, 'energy': 38.604458107767506}]"
468,2017-01-20 12:00:00,"[{'vehicle_id': 47, 'energy': 53.73121014093102}, {'vehicle_id': 48, 'energy': 42.08537498493744}, {'vehicle_id': 49, 'energy': 42.30445810776751}, {'vehicle_id': 50, 'energy': 35.14010371300223}]"
469,2017-01-20 13:00:00,"[{'vehicle_id': 47, 'energy': 57.431210140931015}, {'vehicle_id': 48, 'energy': 45.785374984937434}, {'vehicle_id': 49, 'energy': 46.004458107767505}, {'vehicle_id': 50, 'energy': 38.840103713002236}]"
470,2017-01-20 14:00:00,"[{'vehicle_id': 47, 'energy': 61.13121014093102}, {'vehicle_id': 48, 'energy': 49.48537498493744}, {'vehicle_id': 49, 'energy': 49.70445810776751}, {'vehicle_id': 50, 'energy': 42.54010371300223}]"
471,2017-01-20 15:00:00,"[{'vehicle_id': 47, 'energy': 64.83121014093102}, {'vehicle_id': 48, 'energy': 53.18537498493744}, {'vehicle_id': 49, 'energy': 53.40445810776751}, {'vehicle_id': 50, 'energy': 46.240103713002235}]"
472,2017-01-20 16:00:00,"[{'vehicle_id': 48, 'energy': 56.885374984937435}, {'vehicle_id': 49, 'energy': 57.104458107767506}, {'vehicle_id': 50, 'energy': 49.94010371300223}]"
473,2017-01-20 17:00:00,"[{'vehicle_id': 48, 'energy': 60.58537498493744}, {'vehicle_id': 49, 'energy': 60.80445810776751}, {'vehicle_id': 50, 'energy': 53.64010371300223}]"
474,2017-01-20 18:00:00,"[{'vehicle_id': 48, 'energy': 64.28537498493743}, {'vehicle_id': 49, 'energy': 64.5044581077675}, {'vehicle_id': 50, 'energy': 57.340103713002236}]"
475,2017-01-20 19:00:00,"[{'vehicle_id': 48, 'energy': 67.98537498493744}, {'vehicle_id': 49, 'energy': 68.20445810776751}, {'vehicle_id': 50, 'energy': 61.04010371300224}]"
476,2017-01-20 20:00:00,"[{'vehicle_id': 48, 'energy': 71.68537498493744}, {'vehicle_id': 49, 'energy': 71.90445810776751}, {'vehicle_id': 50, 'energy': 64.74010371300224}]"
477,2017-01-20 21:00:00,"[{'vehicle_id': 48, 'energy': 75.38537498493744}, {'vehicle_id': 49, 'energy': 75.6044581077675}, {'vehicle_id': 50, 'energy': 68.44010371300223}]"
478,2017-01-20 22:00:00,"[{'vehicle_id': 48, 'energy': 79.08537498493743}, {'vehicle_id': 49, 'energy': 79.30445810776752}, {'vehicle_id': 50, 'energy': 72.14010371300223}]"
479,2017-01-20 23:00:00,"[{'vehicle_id': 48, 'energy': 82.78537498493745}, {'vehicle_id': 49, 'energy': 83.0044581077675}, {'vehicle_id': 50, 'energy': 75.84010371300224}]"
480,2017-01-21 00:00:00,"[{'vehicle_id': 48, 'energy': 86.48537498493744}, {'vehicle_id': 49, 'energy': 86.70445810776751}, {'vehicle_id': 50, 'energy': 79.54010371300224}, {'vehicle_id': 51, 'energy': 36.66123776289073}]"
481,2017-01-21 01:00:00,"[{'vehicle_id': 48, 'energy': 90.18537498493744}, {'vehicle_id': 50, 'energy': 83.24010371300224}, {'vehicle_id': 51, 'energy': 40.36123776289073}]"
482,2017-01-21 02:00:00,"[{'vehicle_id': 48, 'energy': 93.88537498493744}, {'vehicle_id': 50, 'energy': 86.94010371300223}, {'vehicle_id': 51, 'energy': 44.06123776289073}]"
483,2017-01-21 03:00:00,"[{'vehicle_id': 48, 'energy': 97.58537498493743}, {'vehicle_id': 51, 'energy': 47.76123776289073}]"
484,2017-01-21 04:00:00,"[{'vehicle_id': 48, 'energy': 100}, {'vehicle_id': 51, 'energy': 51.46123776289073}]"
485,2017-01-21 05:00:00,"[{'vehicle_id': 51, 'energy': 55.16123776289073}]"
486,2017-01-21 06:00:00,"[{'vehicle_id': 51, 'energy': 58.86123776289073}]"
487,2017-01-21 07:00:00,"[{'vehicle_id': 51, 'energy': 62.56123776289073}]"
488,2017-01-21 08:00:00,"[{'vehicle_id': 51, 'energy': 66.26123776289073}]"
489,2017-01-21 09:00:00,"[{'vehicle_id': 51, 'energy': 69.96123776289073}, {'vehicle_id': 52, 'energy': 22.00751743511394}]"
490,2017-01-21 10:00:00,"[{'vehicle_id': 51, 'energy': 73.66123776289072}, {'vehicle_id': 52, 'energy': 25.70751743511394}]"
491,2017-01-21 11:00:00,"[{'vehicle_id': 51, 'energy': 77.36123776289074}, {'vehicle_id': 52, 'energy': 29.407517435113938}]"
492,2017-01-21 12:00:00,"[{'vehicle_id': 51, 'energy': 81.06123776289073}, {'vehicle_id': 52, 'energy': 33.10751743511394}]"
493,2017-01-21 13:00:00,"[{'vehicle_id': 52, 'energy': 36.80751743511394}, {'vehicle_id': 53, 'energy': 44.87676601828986}]"
494,2017-01-21 14:00:00,"[{'vehicle_id': 52, 'energy': 40.50751743511394}, {'vehicle_id': 53, 'energy': 48.57676601828986}]"
495,2017-01-21 15:00:00,"[{'vehicle_id': 52, 'energy': 44.20751743511394}, {'vehicle_id': 53, 'energy': 52.276766018289855}]"
496,2017-01-21 16:00:00,"[{'vehicle_id': 52, 'energy': 47.907517435113945}, {'vehicle_id': 53, 'energy': 55.97676601828986}]"
497,2017-01-21 17:00:00,"[{'vehicle_id': 52, 'energy': 51.60751743511394}, {'vehicle_id': 53, 'energy': 59.676766018289854}, {'vehicle_id': 54, 'energy': 30.4202567221327}]"
498,2017-01-21 18:00:00,"[{'vehicle_id': 52, 'energy': 55.307517435113944}, {'vehicle_id': 53, 'energy': 63.37676601828986}, {'vehicle_id': 54, 'energy': 34.1202567221327}, {'vehicle_id': 55, 'energy': 30.473390064774243}, {'vehicle_id': 56, 'energy': 48.97985720966303}]"
