,time,Available_energy_sources
2387,2017-06-25 20:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 93.44456870720835}, {'vehicle_id': 64, 'energy': 75.465336930452}, {'vehicle_id': 65, 'energy': 58.96883779470725}]"
2388,2017-06-25 21:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 94.36956870720834}, {'vehicle_id': 64, 'energy': 76.39033693045201}, {'vehicle_id': 65, 'energy': 59.893837794707245}]"
2389,2017-06-25 21:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 95.29456870720834}, {'vehicle_id': 64, 'energy': 77.315336930452}, {'vehicle_id': 65, 'energy': 60.81883779470725}]"
2390,2017-06-25 21:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 96.21956870720834}, {'vehicle_id': 64, 'energy': 78.240336930452}, {'vehicle_id': 65, 'energy': 61.74383779470725}]"
2391,2017-06-25 21:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 97.14456870720835}, {'vehicle_id': 64, 'energy': 79.165336930452}, {'vehicle_id': 65, 'energy': 62.668837794707244}]"
2392,2017-06-25 22:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 98.06956870720835}, {'vehicle_id': 64, 'energy': 80.090336930452}, {'vehicle_id': 65, 'energy': 63.59383779470725}]"
2393,2017-06-25 22:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 98.99456870720834}, {'vehicle_id': 64, 'energy': 81.01533693045201}, {'vehicle_id': 65, 'energy': 64.51883779470725}]"
2394,2017-06-25 22:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 99.91956870720834}, {'vehicle_id': 64, 'energy': 81.940336930452}, {'vehicle_id': 65, 'energy': 65.44383779470725}]"
2395,2017-06-25 22:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 82.865336930452}, {'vehicle_id': 65, 'energy': 66.36883779470725}]"
2396,2017-06-25 23:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 83.790336930452}, {'vehicle_id': 65, 'energy': 67.29383779470724}]"
2397,2017-06-25 23:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 84.715336930452}, {'vehicle_id': 65, 'energy': 68.21883779470724}]"
2398,2017-06-25 23:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 85.64033693045201}, {'vehicle_id': 65, 'energy': 69.14383779470725}]"
2399,2017-06-25 23:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 86.565336930452}, {'vehicle_id': 65, 'energy': 70.06883779470725}]"
2400,2017-06-26 00:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 87.490336930452}, {'vehicle_id': 65, 'energy': 70.99383779470725}]"
2401,2017-06-26 00:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 88.415336930452}, {'vehicle_id': 65, 'energy': 71.91883779470724}]"
2402,2017-06-26 00:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 89.340336930452}, {'vehicle_id': 65, 'energy': 72.84383779470724}]"
2403,2017-06-26 00:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 90.26533693045201}, {'vehicle_id': 65, 'energy': 73.76883779470725}]"
2404,2017-06-26 01:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 91.190336930452}, {'vehicle_id': 65, 'energy': 74.69383779470725}]"
2405,2017-06-26 01:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 92.115336930452}, {'vehicle_id': 65, 'energy': 75.61883779470725}]"
2406,2017-06-26 01:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 93.040336930452}, {'vehicle_id': 65, 'energy': 76.54383779470724}]"
2407,2017-06-26 01:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 93.965336930452}, {'vehicle_id': 65, 'energy': 77.46883779470724}]"
2408,2017-06-26 02:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 94.89033693045201}, {'vehicle_id': 65, 'energy': 78.39383779470725}]"
2409,2017-06-26 02:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 95.815336930452}, {'vehicle_id': 65, 'energy': 79.31883779470725}]"
2410,2017-06-26 02:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 96.740336930452}, {'vehicle_id': 65, 'energy': 80.24383779470725}]"
2411,2017-06-26 02:45:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 97.665336930452}, {'vehicle_id': 65, 'energy': 81.16883779470724}]"
2412,2017-06-26 03:00:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 98.590336930452}, {'vehicle_id': 65, 'energy': 82.09383779470724}]"
2413,2017-06-26 03:15:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 99.51533693045201}, {'vehicle_id': 65, 'energy': 83.01883779470725}]"
2414,2017-06-26 03:30:00,"[{'vehicle_id': 62, 'energy': 100}, {'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 83.94383779470725}]"
2415,2017-06-26 03:45:00,"[{'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 84.86883779470725}]"
2416,2017-06-26 04:00:00,"[{'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 85.79383779470724}]"
2417,2017-06-26 04:15:00,"[{'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 86.71883779470724}]"
2418,2017-06-26 04:30:00,"[{'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 87.64383779470725}]"
2419,2017-06-26 04:45:00,"[{'vehicle_id': 63, 'energy': 100}, {'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 88.56883779470725}]"
2420,2017-06-26 05:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 89.49383779470725}]"
2421,2017-06-26 05:15:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 90.41883779470726}]"
2422,2017-06-26 05:30:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 91.34383779470724}]"
2423,2017-06-26 05:45:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 92.26883779470725}]"
2424,2017-06-26 06:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 93.19383779470725}]"
2425,2017-06-26 06:15:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 94.11883779470725}]"
2426,2017-06-26 06:30:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 95.04383779470726}]"
2427,2017-06-26 06:45:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 95.96883779470724}]"
2428,2017-06-26 07:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 96.89383779470725}]"
2429,2017-06-26 07:15:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 97.81883779470725}]"
2430,2017-06-26 07:30:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 98.74383779470725}]"
2431,2017-06-26 07:45:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 99.66883779470726}]"
2432,2017-06-26 08:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}]"
2433,2017-06-26 08:15:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}]"
2434,2017-06-26 08:30:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}]"
2435,2017-06-26 08:45:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 47.317606217423204}]"
2436,2017-06-26 09:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 48.2426062174232}]"
2437,2017-06-26 09:15:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 49.167606217423206}]"
2438,2017-06-26 09:30:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 50.0926062174232}]"
2439,2017-06-26 09:45:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 51.01760621742321}]"
2440,2017-06-26 10:00:00,"[{'vehicle_id': 64, 'energy': 100}, {'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 51.942606217423204}]"
2441,2017-06-26 10:15:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 52.8676062174232}]"
2442,2017-06-26 10:30:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 53.792606217423206}, {'vehicle_id': 67, 'energy': 42.8442199640163}]"
2443,2017-06-26 10:45:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 54.7176062174232}, {'vehicle_id': 67, 'energy': 43.769219964016294}]"
2444,2017-06-26 11:00:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 55.64260621742321}, {'vehicle_id': 67, 'energy': 44.6942199640163}]"
2445,2017-06-26 11:15:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 56.567606217423204}, {'vehicle_id': 67, 'energy': 45.619219964016295}]"
2446,2017-06-26 11:30:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 57.4926062174232}, {'vehicle_id': 67, 'energy': 46.5442199640163}]"
2447,2017-06-26 11:45:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 58.417606217423206}, {'vehicle_id': 67, 'energy': 47.4692199640163}]"
2448,2017-06-26 12:00:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 59.3426062174232}, {'vehicle_id': 67, 'energy': 48.3942199640163}]"
2449,2017-06-26 12:15:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 60.26760621742321}, {'vehicle_id': 67, 'energy': 49.3192199640163}]"
2450,2017-06-26 12:30:00,"[{'vehicle_id': 65, 'energy': 100}, {'vehicle_id': 66, 'energy': 61.192606217423204}, {'vehicle_id': 67, 'energy': 50.244219964016295}, {'vehicle_id': 68, 'energy': 52.24339404715823}]"
2451,2017-06-26 12:45:00,"[{'vehicle_id': 66, 'energy': 62.1176062174232}, {'vehicle_id': 67, 'energy': 51.1692199640163}, {'vehicle_id': 68, 'energy': 53.16839404715823}]"
2452,2017-06-26 13:00:00,"[{'vehicle_id': 66, 'energy': 63.042606217423206}, {'vehicle_id': 67, 'energy': 52.0942199640163}, {'vehicle_id': 68, 'energy': 54.093394047158235}]"
2453,2017-06-26 13:15:00,"[{'vehicle_id': 66, 'energy': 63.96760621742321}, {'vehicle_id': 67, 'energy': 53.0192199640163}, {'vehicle_id': 68, 'energy': 55.01839404715823}]"
2454,2017-06-26 13:30:00,"[{'vehicle_id': 66, 'energy': 64.89260621742321}, {'vehicle_id': 67, 'energy': 53.9442199640163}, {'vehicle_id': 68, 'energy': 55.943394047158236}]"
2455,2017-06-26 13:45:00,"[{'vehicle_id': 66, 'energy': 65.8176062174232}, {'vehicle_id': 67, 'energy': 54.869219964016295}, {'vehicle_id': 68, 'energy': 56.86839404715823}]"
2456,2017-06-26 14:00:00,"[{'vehicle_id': 66, 'energy': 66.7426062174232}, {'vehicle_id': 67, 'energy': 55.7942199640163}, {'vehicle_id': 68, 'energy': 57.79339404715823}]"
2457,2017-06-26 14:15:00,"[{'vehicle_id': 66, 'energy': 67.66760621742321}, {'vehicle_id': 67, 'energy': 56.7192199640163}, {'vehicle_id': 68, 'energy': 58.718394047158235}]"
2458,2017-06-26 14:30:00,"[{'vehicle_id': 66, 'energy': 68.59260621742321}, {'vehicle_id': 67, 'energy': 57.6442199640163}, {'vehicle_id': 68, 'energy': 59.64339404715823}]"
2459,2017-06-26 14:45:00,"[{'vehicle_id': 66, 'energy': 69.51760621742321}, {'vehicle_id': 67, 'energy': 58.5692199640163}, {'vehicle_id': 68, 'energy': 60.568394047158236}]"
2460,2017-06-26 15:00:00,"[{'vehicle_id': 66, 'energy': 70.4426062174232}, {'vehicle_id': 67, 'energy': 59.494219964016295}, {'vehicle_id': 68, 'energy': 61.49339404715823}]"
2461,2017-06-26 15:15:00,"[{'vehicle_id': 66, 'energy': 71.3676062174232}, {'vehicle_id': 67, 'energy': 60.41921996401629}, {'vehicle_id': 68, 'energy': 62.41839404715823}]"
2462,2017-06-26 15:30:00,"[{'vehicle_id': 66, 'energy': 72.29260621742321}, {'vehicle_id': 67, 'energy': 61.3442199640163}, {'vehicle_id': 68, 'energy': 63.343394047158235}]"
2463,2017-06-26 15:45:00,"[{'vehicle_id': 66, 'energy': 73.21760621742321}, {'vehicle_id': 67, 'energy': 62.2692199640163}, {'vehicle_id': 68, 'energy': 64.26839404715824}, {'vehicle_id': 69, 'energy': 73.71847962712343}]"
2464,2017-06-26 16:00:00,"[{'vehicle_id': 66, 'energy': 74.14260621742321}, {'vehicle_id': 67, 'energy': 63.1942199640163}, {'vehicle_id': 68, 'energy': 65.19339404715824}, {'vehicle_id': 69, 'energy': 74.64347962712343}]"
2465,2017-06-26 16:15:00,"[{'vehicle_id': 66, 'energy': 75.0676062174232}, {'vehicle_id': 67, 'energy': 64.1192199640163}, {'vehicle_id': 68, 'energy': 66.11839404715823}, {'vehicle_id': 69, 'energy': 75.56847962712342}]"
2466,2017-06-26 16:30:00,"[{'vehicle_id': 66, 'energy': 75.9926062174232}, {'vehicle_id': 67, 'energy': 65.04421996401629}, {'vehicle_id': 68, 'energy': 67.04339404715823}, {'vehicle_id': 69, 'energy': 76.49347962712343}]"
2467,2017-06-26 16:45:00,"[{'vehicle_id': 66, 'energy': 76.91760621742321}, {'vehicle_id': 67, 'energy': 65.9692199640163}, {'vehicle_id': 68, 'energy': 67.96839404715823}, {'vehicle_id': 69, 'energy': 77.41847962712343}]"
2468,2017-06-26 17:00:00,"[{'vehicle_id': 66, 'energy': 77.84260621742321}, {'vehicle_id': 67, 'energy': 66.8942199640163}, {'vehicle_id': 68, 'energy': 68.89339404715824}, {'vehicle_id': 69, 'energy': 78.34347962712343}]"
2469,2017-06-26 17:15:00,"[{'vehicle_id': 66, 'energy': 78.76760621742321}, {'vehicle_id': 67, 'energy': 67.8192199640163}, {'vehicle_id': 68, 'energy': 69.81839404715824}, {'vehicle_id': 69, 'energy': 79.26847962712343}]"
2470,2017-06-26 17:30:00,"[{'vehicle_id': 66, 'energy': 79.6926062174232}, {'vehicle_id': 67, 'energy': 68.7442199640163}, {'vehicle_id': 68, 'energy': 70.74339404715823}, {'vehicle_id': 69, 'energy': 80.19347962712342}]"
2471,2017-06-26 17:45:00,"[{'vehicle_id': 66, 'energy': 80.6176062174232}, {'vehicle_id': 67, 'energy': 69.66921996401629}, {'vehicle_id': 68, 'energy': 71.66839404715823}, {'vehicle_id': 69, 'energy': 81.11847962712343}]"
2472,2017-06-26 18:00:00,"[{'vehicle_id': 66, 'energy': 81.54260621742321}, {'vehicle_id': 67, 'energy': 70.5942199640163}, {'vehicle_id': 68, 'energy': 72.59339404715823}, {'vehicle_id': 69, 'energy': 82.04347962712343}]"
2473,2017-06-26 18:15:00,"[{'vehicle_id': 66, 'energy': 82.4676062174232}, {'vehicle_id': 67, 'energy': 71.5192199640163}, {'vehicle_id': 68, 'energy': 73.51839404715824}, {'vehicle_id': 69, 'energy': 82.96847962712343}]"
2474,2017-06-26 18:30:00,"[{'vehicle_id': 66, 'energy': 83.39260621742321}, {'vehicle_id': 67, 'energy': 72.4442199640163}, {'vehicle_id': 68, 'energy': 74.44339404715824}, {'vehicle_id': 69, 'energy': 83.89347962712343}]"
2475,2017-06-26 18:45:00,"[{'vehicle_id': 66, 'energy': 84.3176062174232}, {'vehicle_id': 67, 'energy': 73.3692199640163}, {'vehicle_id': 68, 'energy': 75.36839404715823}, {'vehicle_id': 69, 'energy': 84.81847962712342}]"
2476,2017-06-26 19:00:00,"[{'vehicle_id': 66, 'energy': 85.2426062174232}, {'vehicle_id': 67, 'energy': 74.29421996401629}, {'vehicle_id': 68, 'energy': 76.29339404715823}, {'vehicle_id': 69, 'energy': 85.74347962712343}]"
2477,2017-06-26 19:15:00,"[{'vehicle_id': 66, 'energy': 86.16760621742321}, {'vehicle_id': 67, 'energy': 75.2192199640163}, {'vehicle_id': 68, 'energy': 77.21839404715823}, {'vehicle_id': 69, 'energy': 86.66847962712343}]"
2478,2017-06-26 19:30:00,"[{'vehicle_id': 66, 'energy': 87.0926062174232}, {'vehicle_id': 67, 'energy': 76.1442199640163}, {'vehicle_id': 68, 'energy': 78.14339404715824}, {'vehicle_id': 69, 'energy': 87.59347962712343}]"
2479,2017-06-26 19:45:00,"[{'vehicle_id': 66, 'energy': 88.01760621742321}, {'vehicle_id': 67, 'energy': 77.0692199640163}, {'vehicle_id': 68, 'energy': 79.06839404715824}, {'vehicle_id': 69, 'energy': 88.51847962712343}]"
2480,2017-06-26 20:00:00,"[{'vehicle_id': 66, 'energy': 88.9426062174232}, {'vehicle_id': 67, 'energy': 77.9942199640163}, {'vehicle_id': 68, 'energy': 79.99339404715823}, {'vehicle_id': 69, 'energy': 89.44347962712342}, {'vehicle_id': 70, 'energy': 49.19380125131134}]"
2481,2017-06-26 20:15:00,"[{'vehicle_id': 66, 'energy': 89.8676062174232}, {'vehicle_id': 67, 'energy': 78.91921996401629}, {'vehicle_id': 68, 'energy': 80.91839404715823}, {'vehicle_id': 69, 'energy': 90.36847962712343}, {'vehicle_id': 70, 'energy': 50.11880125131134}]"
2482,2017-06-26 20:30:00,"[{'vehicle_id': 66, 'energy': 90.79260621742321}, {'vehicle_id': 67, 'energy': 79.8442199640163}, {'vehicle_id': 68, 'energy': 81.84339404715823}, {'vehicle_id': 69, 'energy': 91.29347962712343}, {'vehicle_id': 70, 'energy': 51.04380125131134}]"
2483,2017-06-26 20:45:00,"[{'vehicle_id': 66, 'energy': 91.71760621742321}, {'vehicle_id': 67, 'energy': 80.7692199640163}, {'vehicle_id': 68, 'energy': 82.76839404715824}, {'vehicle_id': 69, 'energy': 92.21847962712343}, {'vehicle_id': 70, 'energy': 51.96880125131134}]"
2484,2017-06-26 21:00:00,"[{'vehicle_id': 66, 'energy': 92.64260621742321}, {'vehicle_id': 67, 'energy': 81.6942199640163}, {'vehicle_id': 68, 'energy': 83.69339404715824}, {'vehicle_id': 69, 'energy': 93.14347962712343}, {'vehicle_id': 70, 'energy': 52.893801251311345}]"
2485,2017-06-26 21:15:00,"[{'vehicle_id': 66, 'energy': 93.5676062174232}, {'vehicle_id': 67, 'energy': 82.6192199640163}, {'vehicle_id': 68, 'energy': 84.61839404715823}, {'vehicle_id': 69, 'energy': 94.06847962712342}, {'vehicle_id': 70, 'energy': 53.81880125131134}]"
2486,2017-06-26 21:30:00,"[{'vehicle_id': 66, 'energy': 94.4926062174232}, {'vehicle_id': 67, 'energy': 83.54421996401629}, {'vehicle_id': 68, 'energy': 85.54339404715824}, {'vehicle_id': 69, 'energy': 94.99347962712343}, {'vehicle_id': 70, 'energy': 54.74380125131134}]"
2487,2017-06-26 21:45:00,"[{'vehicle_id': 66, 'energy': 95.41760621742321}, {'vehicle_id': 67, 'energy': 84.4692199640163}, {'vehicle_id': 68, 'energy': 86.46839404715823}, {'vehicle_id': 69, 'energy': 95.91847962712343}, {'vehicle_id': 70, 'energy': 55.66880125131134}]"
2488,2017-06-26 22:00:00,"[{'vehicle_id': 66, 'energy': 96.34260621742321}, {'vehicle_id': 67, 'energy': 85.3942199640163}, {'vehicle_id': 68, 'energy': 87.39339404715824}, {'vehicle_id': 69, 'energy': 96.84347962712343}, {'vehicle_id': 70, 'energy': 56.59380125131134}]"
2489,2017-06-26 22:15:00,"[{'vehicle_id': 66, 'energy': 97.26760621742321}, {'vehicle_id': 67, 'energy': 86.3192199640163}, {'vehicle_id': 68, 'energy': 88.31839404715824}, {'vehicle_id': 69, 'energy': 97.76847962712343}, {'vehicle_id': 70, 'energy': 57.518801251311345}]"
2490,2017-06-26 22:30:00,"[{'vehicle_id': 66, 'energy': 98.1926062174232}, {'vehicle_id': 67, 'energy': 87.24421996401631}, {'vehicle_id': 68, 'energy': 89.24339404715823}, {'vehicle_id': 69, 'energy': 98.69347962712342}, {'vehicle_id': 70, 'energy': 58.44380125131134}]"
2491,2017-06-26 22:45:00,"[{'vehicle_id': 66, 'energy': 99.1176062174232}, {'vehicle_id': 67, 'energy': 88.16921996401629}, {'vehicle_id': 68, 'energy': 90.16839404715824}, {'vehicle_id': 69, 'energy': 99.61847962712343}, {'vehicle_id': 70, 'energy': 59.36880125131134}]"
2492,2017-06-26 23:00:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 89.0942199640163}, {'vehicle_id': 68, 'energy': 91.09339404715823}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 60.29380125131134}]"
2493,2017-06-26 23:15:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 90.0192199640163}, {'vehicle_id': 68, 'energy': 92.01839404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 61.21880125131134}]"
2494,2017-06-26 23:30:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 90.9442199640163}, {'vehicle_id': 68, 'energy': 92.94339404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 62.143801251311345}]"
2495,2017-06-26 23:45:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 91.86921996401631}, {'vehicle_id': 68, 'energy': 93.86839404715823}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 63.06880125131134}]"
2496,2017-06-27 00:00:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 92.79421996401629}, {'vehicle_id': 68, 'energy': 94.79339404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 63.99380125131134}]"
2497,2017-06-27 00:15:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 93.7192199640163}, {'vehicle_id': 68, 'energy': 95.71839404715823}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 64.91880125131135}]"
2498,2017-06-27 00:30:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 94.6442199640163}, {'vehicle_id': 68, 'energy': 96.64339404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 65.84380125131135}]"
2499,2017-06-27 00:45:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 95.5692199640163}, {'vehicle_id': 68, 'energy': 97.56839404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 66.76880125131134}]"
2500,2017-06-27 01:00:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 67, 'energy': 96.49421996401631}, {'vehicle_id': 68, 'energy': 98.49339404715823}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 67.69380125131134}]"
2501,2017-06-27 01:15:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 99.41839404715824}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 68.61880125131134}]"
2502,2017-06-27 01:30:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 69.54380125131135}]"
2503,2017-06-27 01:45:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 70.46880125131135}]"
2504,2017-06-27 02:00:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 71.39380125131134}]"
2505,2017-06-27 02:15:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 72.31880125131134}]"
2506,2017-06-27 02:30:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 73.24380125131134}]"
2507,2017-06-27 02:45:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 74.16880125131135}]"
2508,2017-06-27 03:00:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 75.09380125131135}]"
2509,2017-06-27 03:15:00,"[{'vehicle_id': 66, 'energy': 100}, {'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 76.01880125131134}]"
2510,2017-06-27 03:30:00,"[{'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 76.94380125131134}]"
2511,2017-06-27 03:45:00,"[{'vehicle_id': 68, 'energy': 100}, {'vehicle_id': 69, 'energy': 100}, {'vehicle_id': 70, 'energy': 77.86880125131134}]"
